ortholog group	Spesies#sequence_id
OG51762	Branig#BniB024537_PA, Braole#Bol031234, Brarap#BraA09000438, Rapsat#Rsa1.0_01329.1_g00002.1, Sisiri#SI_scaffold1384_195
OG51766	Branig#BniB043738_PA, Brarap#BraA03001586, Carhir#CARHR257350.1, Eutsal#Thhalv10014242m, Sisiri#SI_scaffold132_11, Thlarv#Ta18719
OG51772	Branig#BniB040968_PA, Braole#Bol025999, Brarap#BraA05003363, Leaala#LA_scaffold342_75
OG51782	Branig#BniB046775_PA, Braole#Bol016731, Brarap#BraA06003297, Rapsat#Rsa1.0_03276.1_g00005.1
OG51793	Aetara#AA_scaffold4751_7, Araalp#KFK36083.1, Aralyr#AL1G55210.t1, Aratha#AT1G48570.1, Branig#BniB046845_PA, Brarap#BraA06003264, Camsat#Csa14g054650.1, Capgra#Cagra.1131s0004.1, Caprub#Carubv10009141m, Carhir#CARHR038170.1, Eutsal#Thhalv10011523m, Leaala#LA_scaffold1290_4, Rapsat#Rsa1.0_01844.1_g00006.1, Schpar#Tp1g35510, Sisiri#SI_scaffold492_70, Thlarv#Ta06167
OG51797	Branig#BniB010688_PA, Braole#Bol010311, Brarap#BraA05003568, Rapsat#Rsa1.0_02600.1_g00002.1
OG51804	Branig#BniB043866_PA, Braole#Bol006880, Brarap#BraA05005095, Rapsat#Rsa1.0_00222.1_g00014.1, Sisiri#SI_scaffold1727_185
OG51809	Branig#BniB011172_PA, Braole#Bol014346, Schpar#Tp1g37090, Sisiri#SI_scaffold2201_16
OG51811	Branig#BniB006739_PA, Braole#Bol009377, Brarap#BraA02002904, Rapsat#Rsa1.0_00028.1_g00057.1, Sisiri#SI_scaffold688_121
OG51817	Branig#BniB018477_PA, Braole#Bol020937, Brarap#BraA01000801, Rapsat#Rsa1.0_01352.1_g00010.1
OG51822	Branig#BniB007014_PA, Braole#Bol011055, Brarap#BraA04000338, Rapsat#Rsa1.0_02459.1_g00002.1
OG51833	Branig#BniB047979_PA, Braole#Bol005314, Brarap#BraA08004664, Rapsat#Rsa1.0_00114.1_g00032.1, Sisiri#SI_scaffold465_52
OG51849	Branig#BniB000820_PA, Braole#Bol005033, Brarap#BraA03005587, Rapsat#Rsa1.0_00448.1_g00003.1, Schpar#Tp5g09870
OG5185	Branig#BniB028151_PA, Braole#Bol020395, Brarap#BraA03002070, Rapsat#Rsa1.0_04411.1_g00001.1
OG5186	Branig#BniB005289_PA, Braole#Bol005855, Brarap#BraA05003707, Rapsat#Rsa1.0_01591.1_g00010.1
OG51870	Branig#BniB033579_PA, Braole#Bol028586, Brarap#BraA05002394, Rapsat#Rsa1.0_00829.1_g00008.1, Schpar#Tp5g24310, Sisiri#SI_scaffold2962_36
OG51873	Branig#BniB027940_PA, Braole#Bol015573, Brarap#BraA02001205, Rapsat#Rsa1.0_02528.1_g00005.1
OG51880	Branig#BniB002529_PA, Braole#Bol033752, Brarap#BraA06003578, Rapsat#Rsa1.0_00092.1_g00039.1
OG51881	Branig#BniB018595_PA, Braole#Bol017953, Brarap#BraA01000619, Rapsat#Rsa1.0_00017.1_g00054.1, Sisiri#SI_scaffold1960_54
OG51887	Branig#BniB011608_PA, Braole#Bol040955, Brarap#BraA10001414, Rapsat#Rsa1.0_00190.1_g00056.1
OG51893	Branig#BniB002524_PA, Braole#Bol033767, Brarap#BraA06003547, Rapsat#Rsa1.0_00092.1_g00024.1
OG51894	Branig#BniB015676_PA, Braole#Bol017480, Brarap#BraA08003652, Rapsat#Rsa1.0_01112.1_g00012.1, Sisiri#SI_scaffold1960_83
OG51915	Branig#BniB040390_PA, Braole#Bol038500, Brarap#BraA07003401, Rapsat#Rsa1.0_02226.1_g00003.1
OG51917	Branig#BniB002087_PA, Braole#Bol015234, Brarap#BraA06006235, Rapsat#Rsa1.0_05431.1_g00002.1, Schpar#Tp2g07710
OG51918	Branig#BniB022247_PA, Braole#Bol036861, Brarap#BraSca000887, Rapsat#Rsa1.0_01788.1_g00005.1
OG51926	Branig#BniB016647_PA, Braole#Bol040429, Brarap#BraA05003411, Rapsat#Rsa1.0_00032.1_g00019.1, Schpar#Tp3g12220, Sisiri#SI_scaffold2431_26, Thlarv#Ta18220
OG51935	Branig#BniB046592_PA, Braole#Bol028030, Brarap#BraA03001488, Rapsat#Rsa1.0_00173.1_g00030.1
OG51938	Aratha#AT4G28005.1, Camsat#Csa12g022660.1, Eutsal#Thhalv10026409m, Schpar#Tp7g25950, Sisiri#SI_scaffold2444_44, Thlarv#Ta14804
OG5194	Aetara#AA_scaffold1912_1, Branig#BniB009524_PA, Braole#Bol023852, Brarap#BraA06004889, Rapsat#Rsa1.0_02196.1_g00003.1
OG51950	Aralyr#AL3G21240.t1, Aratha#AT3G09960.1, Camsat#Csa01g010790.1, Capgra#Cagra.4686s0007.1, Caprub#Carubv10014229m, Carhir#CARHR084470.1, Leaala#LA_scaffold601_61
OG51955	Branig#BniB025230_PA, Braole#Bol042893, Brarap#BraA06005595, Rapsat#Rsa1.0_01696.1_g00022.1
OG51960	Branig#BniB015168_PA, Braole#Bol012963, Brarap#BraA08003714, Eutsal#Thhalv10025341m, Rapsat#Rsa1.0_01907.1_g00007.1, Schpar#Tp7g28960
OG51974	Branig#BniB013884_PA, Braole#Bol043439, Brarap#BraA08001676, Eutsal#Thhalv10014512m, Schpar#Tp6g30650, Sisiri#SI_scaffold3061_6, Thlarv#Ta05141
OG51977	Branig#BniB031077_PA, Braole#Bol026080, Brarap#BraA03001297, Rapsat#Rsa1.0_03711.1_g00006.1
OG51985	Branig#BniB007975_PA, Braole#Bol007688, Brarap#BraA05003917, Rapsat#Rsa1.0_00105.1_g00005.1
OG51987	Araalp#KFK26226.1, Branig#BniB017553_PA, Braole#Bol042706, Brarap#BraA06005751, Rapsat#Rsa1.0_01016.1_g00011.1
OG52006	Branig#BniB001586_PA, Braole#Bol043587, Brarap#BraA08001889, Rapsat#Rsa1.0_00016.1_g00065.1
OG52009	Branig#BniB036949_PA, Braole#Bol030045, Brarap#BraA05004831, Rapsat#Rsa1.0_00284.1_g00006.1
OG5200	Branig#BniB036041_PA, Braole#Bol029083, Brarap#BraA01000310, Rapsat#Rsa1.0_00094.1_g00025.1
OG52010	Araalp#KFK40473.1, Aralyr#AL2G10990.t1, Aratha#AT1G64065.1, Branig#BniB011067_PA, Brarap#BraA09004485, Camsat#Csa09g098890.1, Capgra#Cagra.0062s0033.1, Caprub#Carubv10022353m, Carhir#CARHR046870.1, Eutsal#Thhalv10023687m, Rapsat#Rsa1.0_01879.1_g00001.1, Schpar#Tp2g00640, Sisiri#SI_scaffold146_25, Thlarv#Ta15221
OG52013	Branig#BniB011135_PA, Braole#Bol030381, Brarap#BraA06001253, Rapsat#Rsa1.0_00172.1_g00014.1
OG52018	Branig#BniB014600_PA, Braole#Bol016876, Brarap#BraA10000374, Rapsat#Rsa1.0_14737.1_g00001.1, Sisiri#SI_scaffold1831_70
OG5201	Branig#BniB036581_PA, Braole#Bol018715, Brarap#BraA06003047, Rapsat#Rsa1.0_01149.1_g00018.1
OG52027	Branig#BniB005310_PA, Brarap#BraA05003758, Rapsat#Rsa1.0_00416.1_g00022.1, Sisiri#SI_scaffold30_83
OG52031	Branig#BniB005175_PA, Braole#Bol005841, Brarap#BraA05003718, Rapsat#Rsa1.0_00544.1_g00002.1, Sisiri#SI_scaffold30_125
OG52032	Branig#BniB035088_PA, Braole#Bol023138, Brarap#BraA01002818, Rapsat#Rsa1.0_00951.1_g00016.1, Schpar#Tp3g08780
OG5204	Branig#BniB039125_PA, Braole#Bol011951, Brarap#BraA08003376, Rapsat#Rsa1.0_00234.1_g00028.1
OG52050	Branig#BniB046137_PA, Braole#Bol015411, Brarap#BraA03000223, Rapsat#Rsa1.0_01832.1_g00007.1
OG52056	Branig#BniB029270_PA, Braole#Bol018878, Rapsat#Rsa1.0_00118.1_g00017.1, Sisiri#SI_scaffold2563_11
OG52057	Branig#BniB028649_PA, Braole#Bol014812, Brarap#BraA05001630, Rapsat#Rsa1.0_00250.1_g00013.1
OG5205	Branig#BniB037556_PA, Braole#Bol028400, Brarap#BraA01001141, Sisiri#SI_scaffold108_92
OG52061	Branig#BniB030206_PA, Braole#Bol025133, Brarap#BraA03004819, Rapsat#Rsa1.0_00066.1_g00012.1
OG52070	Branig#BniB024207_PA, Braole#Bol039133, Brarap#BraA06003822, Rapsat#Rsa1.0_06065.1_g00001.1, Schpar#Tp1g39710, Sisiri#SI_scaffold1934_47
OG52076	Araalp#KFK38658.1, Aralyr#AL3G25020.t1, Aratha#AT3G13227.1, Eutsal#Thhalv10021795m
OG52077	Branig#BniB036219_PA, Braole#Bol035516, Brarap#BraA03003646, Rapsat#Rsa1.0_02008.1_g00005.1
OG52082	Branig#BniB002495_PA, Braole#Bol033822, Brarap#BraA06003386, Rapsat#Rsa1.0_00237.1_g00007.1
OG52084	Branig#BniB015649_PA, Braole#Bol017552, Brarap#BraA08003586, Carhir#CARHR241690.1, Eutsal#Thhalv10027337m, Leaala#LA_scaffold2030_5, Rapsat#Rsa1.0_01666.1_g00005.1
OG52093	Araalp#KFK38481.1, Carhir#CARHR085510.1, Eutsal#Thhalv10021821m, Leaala#LA_scaffold1263_11
OG52099	Branig#BniB014812_PA, Braole#Bol007102, Brarap#BraA02000835, Rapsat#Rsa1.0_00739.1_g00014.1, Thlarv#Ta11784
OG52103	Branig#BniB022445_PA, Braole#Bol035203, Brarap#BraA08002968, Rapsat#Rsa1.0_01997.1_g00007.1
OG52104	Branig#BniB049210_PA, Braole#Bol013336, Brarap#BraA08003860, Rapsat#Rsa1.0_01335.1_g00003.1
OG52113	Branig#BniB030532_PA, Brarap#BraA02001303, Eutsal#Thhalv10029394m, Rapsat#Rsa1.0_00617.1_g00001.1
OG52127	Branig#BniB001699_PA, Braole#Bol043734, Brarap#BraA08002531, Rapsat#Rsa1.0_00168.1_g00016.1_TE, Sisiri#SI_scaffold2429_18
OG5212	Branig#BniB011285_PA, Braole#Bol031475, Brarap#BraA09000685, Rapsat#Rsa1.0_02571.1_g00001.1
OG52133	Branig#BniB034764_PA, Braole#Bol031036, Brarap#BraA02002724, Rapsat#Rsa1.0_01825.1_g00005.1
OG52143	Branig#BniB002644_PA, Braole#Bol042344, Brarap#BraA03006368, Rapsat#Rsa1.0_00341.1_g00048.1, Sisiri#SI_scaffold2444_6
OG52145	Branig#BniB018765_PA, Braole#Bol013085, Brarap#BraA10000862, Eutsal#Thhalv10025690m, Rapsat#Rsa1.0_03877.1_g00001.1, Schpar#Tp7g25570, Sisiri#SI_scaffold2444_7
OG52149	Branig#BniB042100_PA, Braole#Bol008270, Brarap#BraA08005162, Rapsat#Rsa1.0_02007.1_g00004.1
OG5214	Branig#BniB015382_PA, Braole#Bol029197, Brarap#BraA08005291, Eutsal#Thhalv10008257m, Rapsat#Rsa1.0_00497.1_g00021.1, Thlarv#Ta19198
OG52159	Branig#BniB003308_PA, Brarap#BraA02003128, Rapsat#Rsa1.0_00718.1_g00012.1, Schpar#Tp2g24120, Sisiri#SI_scaffold1547_123, Thlarv#Ta01793
OG5215	Branig#BniB033055_PA, Braole#Bol038216, Brarap#BraA06002424, Rapsat#Rsa1.0_01605.1_g00004.1
OG52164	Branig#BniB042664_PA, Braole#Bol040098, Brarap#BraA07002131, Rapsat#Rsa1.0_00060.1_g00045.1
OG52177	Branig#BniB012038_PA, Braole#Bol016220, Brarap#BraA05004579, Rapsat#Rsa1.0_00654.1_g00002.1
OG52178	Branig#BniB016795_PA, Braole#Bol025355, Brarap#BraA04002972, Rapsat#Rsa1.0_38494.1_g00001.1
OG52179	Branig#BniB011384_PA, Braole#Bol037305, Brarap#BraA06000665, Rapsat#Rsa1.0_01167.1_g00007.1, Sisiri#SI_scaffold276_8
OG52186	Branig#BniB015408_PA, Braole#Bol029136, Brarap#BraA08005336, Rapsat#Rsa1.0_00020.1_g00016.1
OG52194	Aralyr#AL7G35360.t1, Aratha#AT4G18870.1, Capgra#Cagra.4306s0005.1, Caprub#Carubv10007111m, Thlarv#Ta10337
OG52195	Branig#BniB026562_PA, Camsat#Csa02g052200.1, Caprub#Carubv10027643m, Schpar#Tp6g12060
OG52201	Branig#BniB022267_PA, Braole#Bol032594, Brarap#BraA05002502, Rapsat#Rsa1.0_00038.1_g00033.1
OG52202	Branig#BniB025291_PA, Braole#Bol042763, Brarap#BraA06005706, Rapsat#Rsa1.0_00950.1_g00008.1, Sisiri#SI_scaffold1537_34
OG52206	Branig#BniB027643_PA, Braole#Bol025608, Brarap#BraA03002708, Rapsat#Rsa1.0_03362.1_g00002.1
OG52207	Branig#BniB047818_PA, Braole#Bol005202, Brarap#BraA06000612, Rapsat#Rsa1.0_07343.1_g00002.1
OG52214	Branig#BniB007646_PA, Braole#Bol030400, Brarap#BraA08001542, Rapsat#Rsa1.0_00088.1_g00033.1, Sisiri#SI_scaffold843_350
OG52219	Branig#BniB029935_PA, Braole#Bol044334, Brarap#BraA03005068, Rapsat#Rsa1.0_00324.1_g00001.1, Sisiri#SI_scaffold1499_32
OG52229	Branig#BniB014173_PA, Braole#Bol028716, Brarap#BraA01002063, Rapsat#Rsa1.0_00169.1_g00024.1, Schpar#Tp3g21340, Thlarv#Ta11805
OG52230	Branig#BniB014174_PA, Braole#Bol028715, Brarap#BraA01002062, Eutsal#Thhalv10019990m, Rapsat#Rsa1.0_00169.1_g00023.1, Schpar#Tp3g21350, Sisiri#SI_scaffold276_20, Thlarv#Ta11803
OG52235	Branig#BniB018361_PA, Braole#Bol039699, Brarap#BraA01001717, Rapsat#Rsa1.0_00121.1_g00025.1_TE, Schpar#Tp7g24970, Sisiri#SI_scaffold2054_50
OG52253	Branig#BniB020237_PA, Braole#Bol037811, Brarap#BraA04002695, Rapsat#Rsa1.0_00752.1_g00016.1
OG52257	Branig#BniB045337_PA, Braole#Bol027579, Brarap#BraA07003258, Rapsat#Rsa1.0_01101.1_g00003.1
OG52262	Branig#BniB043074_PA, Braole#Bol039997, Brarap#BraA07002047, Rapsat#Rsa1.0_02805.1_g00006.1
OG52267	Branig#BniB000728_PA, Braole#Bol017068, Brarap#BraA03005211, Rapsat#Rsa1.0_02606.1_g00006.1, Sisiri#SI_scaffold1547_120
OG52268	Branig#BniB045803_PA, Braole#Bol036259, Brarap#BraA09002043, Rapsat#Rsa1.0_00056.1_g00042.1
OG52283	Branig#BniB013827_PA, Braole#Bol026219, Brarap#BraA07002987, Rapsat#Rsa1.0_02244.1_g00004.1
OG52289	Branig#BniB043561_PA, Braole#Bol045734, Eutsal#Thhalv10002087m, Rapsat#Rsa1.0_02314.1_g00002.1, Schpar#Tp4g05950, Sisiri#SI_C190163_1, Thlarv#Ta26977
OG52290	Branig#BniB004524_PA, Braole#Bol015830, Brarap#BraA06004596, Rapsat#Rsa1.0_00632.1_g00008.1, Sisiri#SI_scaffold1910_193
OG52302	Branig#BniB002205_PA, Braole#Bol042218, Brarap#BraA03006213, Rapsat#Rsa1.0_00101.1_g00021.1
OG52310	Branig#BniB034238_PA, Braole#Bol038300, Brarap#BraA06002135, Rapsat#Rsa1.0_01724.1_g00005.1
OG52322	Branig#BniB004756_PA, Brarap#BraA09003560, Schpar#Tp1g25190, Sisiri#SI_scaffold31_1
OG52323	Branig#BniB002100_PA, Braole#Bol023366, Brarap#BraA08005636, Rapsat#Rsa1.0_00009.1_g00029.1
OG52332	Branig#BniB007282_PA, Brarap#BraA04000154, Eutsal#Thhalv10005754m, Rapsat#Rsa1.0_02662.1_g00001.1, Schpar#Tp5g02510, Sisiri#SI_scaffold2315_47, Thlarv#Ta03293
OG52339	Branig#BniB024612_PA, Braole#Bol032258, Brarap#BraA09001726, Rapsat#Rsa1.0_02312.1_g00006.1
OG52340	Branig#BniB025196_PA, Braole#Bol042982, Brarap#BraA06005522, Rapsat#Rsa1.0_00827.1_g00008.1
OG52345	Branig#BniB003262_PA, Braole#Bol020628, Brarap#BraA02003110, Rapsat#Rsa1.0_00208.1_g00003.1, Sisiri#SI_scaffold1547_161
OG52346	Branig#BniB045799_PA, Braole#Bol036241, Brarap#BraA09002031, Rapsat#Rsa1.0_00056.1_g00061.1_TE
OG52362	Branig#BniB002570_PA, Braole#Bol033669, Brarap#BraA06003837, Rapsat#Rsa1.0_00092.1_g00085.1
OG52368	Branig#BniB011912_PA, Braole#Bol011700, Brarap#BraA04003836, Rapsat#Rsa1.0_00672.1_g00005.1, Sisiri#SI_scaffold822_110
OG52369	Branig#BniB016702_PA, Braole#Bol037749, Brarap#BraA04002750, Rapsat#Rsa1.0_00308.1_g00007.1
OG52377	Branig#BniB015063_PA, Braole#Bol010178, Brarap#BraA08004029, Rapsat#Rsa1.0_00451.1_g00003.1
OG52391	Branig#BniB032333_PA, Braole#Bol030700, Rapsat#Rsa1.0_00652.1_g00014.1, Schpar#Tp6g01750
OG52398	Branig#BniB023520_PA, Braole#Bol024440, Brarap#BraA02000144, Rapsat#Rsa1.0_00505.1_g00017.1
OG52399	Branig#BniB005294_PA, Braole#Bol005840, Brarap#BraA05003719, Rapsat#Rsa1.0_00544.1_g00003.1, Schpar#Tp3g08770, Sisiri#SI_scaffold30_124
OG52400	Araalp#KFK25270.1, Branig#BniB028976_PA, Braole#Bol008777, Brarap#BraA03000424, Eutsal#Thhalv10014895m, Rapsat#Rsa1.0_00413.1_g00009.1, Thlarv#Ta00882
OG52409	Aralyr#AL3G31350.t1, Aratha#AT5G45875.1, Capgra#Cagra.0104s0008.1, Caprub#Carubv10015271m
OG5240	Branig#BniB008211_PA, Brarap#BraA06004224, Carhir#CARHR155360.1, Eutsal#Thhalv10002606m, Rapsat#Rsa1.0_09187.1_g00001.1
OG52423	Branig#BniB002173_PA, Braole#Bol042146, Brarap#BraA03006143, Rapsat#Rsa1.0_00340.1_g00003.1
OG52424	Branig#BniB013257_PA, Braole#Bol009586, Brarap#BraA01001425, Rapsat#Rsa1.0_00547.1_g00005.1
OG52434	Branig#BniB017608_PA, Braole#Bol004678, Brarap#BraA06005855, Rapsat#Rsa1.0_00485.1_g00002.1
OG52435	Branig#BniB028642_PA, Braole#Bol014793, Brarap#BraA05001696, Rapsat#Rsa1.0_00881.1_g00010.1
OG52436	Branig#BniB029264_PA, Braole#Bol018863, Brarap#BraA05002934, Rapsat#Rsa1.0_00118.1_g00004.1
OG52439	Branig#BniB021649_PA, Braole#Bol026453, Brarap#BraA04002145, Rapsat#Rsa1.0_08210.1_g00001.1
OG52441	Camsat#Csa07g060800.1, Capgra#Cagra.13920s0001.1, Caprub#Carubv10025383m, Leaala#LA_scaffold1812_4
OG52446	Branig#BniB027022_PA, Braole#Bol033088, Brarap#BraA02002829, Eutsal#Thhalv10004230m, Rapsat#Rsa1.0_01387.1_g00004.1, Schpar#Tp2g18970, Sisiri#SI_scaffold688_223, Thlarv#Ta01090
OG5244	Branig#BniB028447_PA, Braole#Bol018775, Brarap#BraA01001824, Schpar#Tp5g15180, Thlarv#Ta26477
OG52452	Branig#BniB003675_PA, Braole#Bol038524, Brarap#BraA07003422, Rapsat#Rsa1.0_01280.1_g00002.1_TE, Sisiri#SI_scaffold2049_165
OG52457	Branig#BniB024072_PA, Braole#Bol036066, Brarap#BraA02000956, Rapsat#Rsa1.0_01731.1_g00008.1
OG52461	Branig#BniB000464_PA, Braole#Bol022276, Brarap#BraA06005180, Rapsat#Rsa1.0_00044.1_g00057.1
OG52469	Branig#BniB028782_PA, Braole#Bol043512, Brarap#BraA08001778, Rapsat#Rsa1.0_00224.1_g00034.1
OG52473	Branig#BniB014658_PA, Braole#Bol016877, Brarap#BraA10000375, Rapsat#Rsa1.0_14737.1_g00002.1, Sisiri#SI_scaffold1831_71
OG52480	Aetara#AA_scaffold2393_58, Aralyr#AL1G36220.t1, Aratha#AT1G22680.1, Camsat#Csa17g029610.1, Capgra#Cagra.0114s0035.1, Caprub#Carubv10010368m, Carhir#CARHR023050.1, Schpar#Tp1g20190, Sisiri#SI_scaffold2446_14, Thlarv#Ta15855
OG52481	Branig#BniB010537_PA, Brarap#BraA07002835, Rapsat#Rsa1.0_01011.1_g00001.1, Sisiri#SI_scaffold242_15
OG52482	Branig#BniB015923_PA, Braole#Bol034920, Brarap#BraA05002707, Rapsat#Rsa1.0_02279.1_g00004.1, Schpar#Tp5g27040
OG52508	Branig#BniB037521_PA, Braole#Bol028336, Brarap#BraA01001082, Rapsat#Rsa1.0_00049.1_g00001.1
OG52510	Branig#BniB022205_PA, Braole#Bol024134, Brarap#BraA02002164, Rapsat#Rsa1.0_01038.1_g00006.1
OG52513	Aralyr#AL5G42060.t1, Aratha#AT3G59900.1, Capgra#Cagra.3527s0057.1, Caprub#Carubv10018945m, Carhir#CARHR170230.1
OG52517	Branig#BniB036951_PA, Braole#Bol030048, Brarap#BraA05004825, Rapsat#Rsa1.0_44602.1_g00001.1, Sisiri#SI_scaffold2838_40
OG52525	Branig#BniB008362_PA, Braole#Bol009419, Brarap#BraA01000937, Rapsat#Rsa1.0_00191.1_g00002.1
OG52530	Branig#BniB000132_PA, Braole#Bol024434, Brarap#BraA03005811, Carhir#CARHR224760.1
OG52540	Branig#BniB000054_PA, Brarap#BraA06005339, Eutsal#Thhalv10004892m, Rapsat#Rsa1.0_00818.1_g00013.1, Schpar#Tp2g19380, Sisiri#SI_scaffold688_181, Thlarv#Ta16811
OG52543	Branig#BniB036388_PA, Braole#Bol035504, Brarap#BraA03003635, Rapsat#Rsa1.0_00314.1_g00008.1
OG52552	Aetara#AA_scaffold565_21, Aralyr#AL7G46700.t1, Aratha#AT5G37800.1, Branig#BniB007161_PA, Camsat#Csa10g042850.1, Capgra#Cagra.8123s0001.1, Caprub#Carubv10007389m, Carhir#CARHR214960.1, Eutsal#Thhalv10028239m, Sisiri#SI_scaffold2337_19, Thlarv#Ta15737
OG52555	Branig#BniB049508_PA, Braole#Bol012523, Brarap#BraA07002404, Rapsat#Rsa1.0_01638.1_g00003.1
OG52563	Branig#BniB046356_PA, Braole#Bol032785, Brarap#BraA01001923, Rapsat#Rsa1.0_02961.1_g00003.1
OG52583	Branig#BniB016153_PA, Braole#Bol034894, Brarap#BraA05002767, Rapsat#Rsa1.0_00257.1_g00001.1
OG52591	Branig#BniB036710_PA, Braole#Bol018536, Brarap#BraA06006289, Rapsat#Rsa1.0_00211.1_g00025.1
OG52596	Branig#BniB049298_PA, Braole#Bol022572, Brarap#BraA09003831, Capgra#Cagra.1508s0150.1, Caprub#Carubv10008693m, Rapsat#Rsa1.0_03633.1_g00001.1, Schpar#Tp1g26400, Sisiri#SI_scaffold2850_14, Thlarv#Ta13977
OG52603	Branig#BniB015459_PA, Braole#Bol029134, Brarap#BraA08005337, Rapsat#Rsa1.0_00020.1_g00018.1
OG52613	Aralyr#AL2G15200.t1, Aratha#AT1G61150.10, Capgra#Cagra.2213s0006.1, Caprub#Carubv10020867m
OG5261	Branig#BniB034596_PA, Braole#Bol015530, Brarap#BraA02001162, Rapsat#Rsa1.0_01162.1_g00008.1, Thlarv#Ta10443
OG52624	Branig#BniB013433_PA, Braole#Bol045170, Brarap#BraA10001164, Rapsat#Rsa1.0_02645.1_g00001.1, Sisiri#SI_scaffold85_28
OG52629	Branig#BniB028650_PA, Braole#Bol014817, Brarap#BraA05001613, Rapsat#Rsa1.0_02278.1_g00003.1
OG52644	Branig#BniB008431_PA, Braole#Bol032118, Brarap#BraA06004220, Sisiri#SI_scaffold2704_4
OG52656	Branig#BniB012336_PA, Braole#Bol011721, Brarap#BraA05002336, Rapsat#Rsa1.0_00333.1_g00014.1
OG5265	Branig#BniB031606_PA, Braole#Bol004852, Brarap#BraA08005817, Rapsat#Rsa1.0_02288.1_g00008.1
OG52670	Branig#BniB042065_PA, Braole#Bol008737, Brarap#BraA06001554, Rapsat#Rsa1.0_03263.1_g00007.1
OG52675	Branig#BniB002443_PA, Braole#Bol033863, Brarap#BraA06003212, Rapsat#Rsa1.0_01468.1_g00002.1
OG5269	Branig#BniB005450_PA, Braole#Bol018958, Brarap#BraA02002022, Rapsat#Rsa1.0_01669.1_g00007.1, Schpar#Tp5g33530
OG52702	Braole#Bol017402, Brarap#BraA07002185, Rapsat#Rsa1.0_02980.1_g00007.1, Schpar#Tp5g25380
OG52708	Branig#BniB008158_PA, Braole#Bol033867, Brarap#BraA06004237, Rapsat#Rsa1.0_02233.1_g00004.1, Schpar#Tp5g14660
OG52709	Branig#BniB028419_PA, Braole#Bol024853, Brarap#BraA06001468, Rapsat#Rsa1.0_20960.1_g00001.1
OG52726	Aralyr#AL2G30530.t1, Aratha#AT1G70985.1, Capgra#Cagra.0147s0047.1, Caprub#Carubv10021376m, Carhir#CARHR064260.1, Leaala#LA_scaffold743_26
OG52732	Branig#BniB048019_PA, Braole#Bol008410, Brarap#BraA08004571, Rapsat#Rsa1.0_04940.1_g00002.1
OG5274	Branig#BniB048059_PA, Braole#Bol008540, Brarap#BraA08004493, Rapsat#Rsa1.0_00361.1_g00016.1
OG52755	Branig#BniB034688_PA, Braole#Bol040818, Brarap#BraA10001587, Rapsat#Rsa1.0_00457.1_g00037.1, Schpar#Tp1g02360, Sisiri#SI_scaffold2411_11
OG52758	Branig#BniB046336_PA, Braole#Bol032330, Brarap#BraA09001793, Eutsal#Thhalv10004601m, Rapsat#Rsa1.0_07481.1_g00001.1, Schpar#Tp2g19040, Sisiri#SI_scaffold688_217, Thlarv#Ta01085
OG5275	Branig#BniB044047_PA, Braole#Bol022510, Brarap#BraA09003711, Rapsat#Rsa1.0_01159.1_g00005.1, Schpar#Tp1g25910, Sisiri#SI_scaffold255_10
OG52761	Branig#BniB020215_PA, Braole#Bol037843, Brarap#BraA04002665, Rapsat#Rsa1.0_03504.1_g00004.1
OG52762	Branig#BniB033989_PA, Braole#Bol036950, Brarap#BraA03001838, Rapsat#Rsa1.0_04189.1_g00001.1
OG52769	Aratha#AT1G54380.1, Carhir#CARHR055450.1, Leaala#LA_scaffold150_10, Schpar#Tp6g02310
OG52772	Branig#BniB039495_PA, Braole#Bol011917, Brarap#BraA08003072, Schpar#Tp7g18640
OG52778	Branig#BniB012008_PA, Braole#Bol017829, Brarap#BraA05004522, Rapsat#Rsa1.0_00741.1_g00015.1
OG52779	Branig#BniB016770_PA, Braole#Bol025308, Brarap#BraA04002913, Rapsat#Rsa1.0_01061.1_g00006.1
OG5277	Branig#BniB010345_PA, Braole#Bol027356, Brarap#BraA04003704, Rapsat#Rsa1.0_00639.1_g00001.1, Sisiri#SI_scaffold2191_24
OG52780	Branig#BniB028302_PA, Braole#Bol020372, Brarap#BraA03002047, Rapsat#Rsa1.0_02521.1_g00006.1
OG52781	Branig#BniB034320_PA, Braole#Bol036804, Brarap#BraA06002873, Rapsat#Rsa1.0_00867.1_g00008.1
OG5278	Branig#BniB020208_PA, Braole#Bol037856, Brarap#BraA04002657, Rapsat#Rsa1.0_00578.1_g00009.1
OG52796	Branig#BniB016645_PA, Braole#Bol040432, Brarap#BraA05003409, Rapsat#Rsa1.0_00032.1_g00022.1, Sisiri#SI_scaffold2431_24
OG52797	Branig#BniB034939_PA, Braole#Bol005931, Brarap#BraA01002565, Rapsat#Rsa1.0_00307.1_g00006.1
OG5279	Branig#BniB033982_PA, Braole#Bol036971, Rapsat#Rsa1.0_01232.1_g00005.1, Thlarv#Ta06427
OG52809	Branig#BniB027373_PA, Braole#Bol045749, Brarap#BraA09002293, Rapsat#Rsa1.0_02082.1_g00001.1, Sisiri#SI_scaffold215_17
OG52811	Branig#BniB033231_PA, Braole#Bol035878, Brarap#BraA08000578, Rapsat#Rsa1.0_01877.1_g00006.1
OG52816	Branig#BniB013736_PA, Braole#Bol021682, Rapsat#Rsa1.0_01305.1_g00004.1, Sisiri#SI_scaffold1717_6
