ortholog group	Spesies#sequence_id
MS607	Ashbya_gossypii#lcl, ADL026W, Aspergillus_fumigatus#gi, 71001116, ref, XP_755239.1, , Aspergillus_nidulans#AN6070, Aspergillus_oryzae#AO090011000793, Botrytis_cinerea#BC1G_12093.1, Candida_glabrata#gi, 50291797, ref, XP_448331.1, , Candida_lusitaniae#CLUG_03029.1, Cryptococcus_neoformans#gi, 58261788, ref, XP_568304.1, , Debaryomyces_hansenii#gi, 50422907, ref, XP_460031.1, , Fusarium_graminearum#FG00504.1, Kluyveromyces_lactis#gi, 50306041, ref, XP_452982.1, , Magnaporthe_grisea#MGG_09293.5, Phanerochaete_chrysosporium#jgi, Phchr1, 3760, fgenesh1_pg.C_, Rhizopus_oryzae#RO3G_11325.1, Saccharomyces_bayanus#ORFP:25615, Saccharomyces_castelli#ORFP:Scas_Contig707.44, Saccharomyces_cerevisiae#gi, 6325276, ref, NP_015344.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1887.5, Saccharomyces_mikatae#ORFP:22349, Saccharomyces_paradoxus#ORFP:23341, Schizosaccharomyces_pombe#gi, 63054428, ref, NP_588004.2, , Sclerotinia_sclerotiorum#SS1G_01278.1, Stagonospora_nodorum#SNU03266.1, Trichoderma_reesei#41955, Ustilago_maydis#UM01646.1, Yarrowia_lipolytica#gi, 50555199, ref, XP_505008.1, 
MS610	Ashbya_gossypii#lcl, AGR266C, Aspergillus_fumigatus#gi, 71001918, ref, XP_755640.1, , Aspergillus_nidulans#AN6251, Aspergillus_oryzae#AO090026000332, Botrytis_cinerea#BC1G_15357.1, Candida_glabrata#gi, 50293085, ref, XP_448967.1, , Candida_lusitaniae#CLUG_05560.1, Chaetomium_globosum#CHG07876.1, Coccidioides_immitis#CIMG_05103.2, Debaryomyces_hansenii#gi, 50424785, ref, XP_460982.1, , Fusarium_graminearum#FG10876.1, Kluyveromyces_lactis#gi, 50311917, ref, XP_455990.1, , Magnaporthe_grisea#MGG_06680.5, Neurospora_crassa#NCU01804.2, Rhizopus_oryzae#RO3G_00993.1, Saccharomyces_bayanus#ORFP:23814, Saccharomyces_castelli#ORFP:Scas_Contig657.4, Saccharomyces_cerevisiae#gi, 6324737, ref, NP_014806.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2050.15, Saccharomyces_mikatae#ORFP:20494, Saccharomyces_paradoxus#ORFP:20929, Schizosaccharomyces_pombe#gi, 19113752, ref, NP_592840.1, , Sclerotinia_sclerotiorum#SS1G_10498.1, Stagonospora_nodorum#SNU07390.1, Trichoderma_reesei#38604, Yarrowia_lipolytica#gi, 50543188, ref, XP_499760.1, 
MS612	Ashbya_gossypii#lcl, ADL308C, Aspergillus_fumigatus#gi, 70999816, ref, XP_754625.1, , Aspergillus_nidulans#AN4993, Aspergillus_oryzae#AO090003000513, Botrytis_cinerea#BC1G_08120.1, Candida_glabrata#gi, 50289479, ref, XP_447171.1, , Candida_lusitaniae#CLUG_02127.1, Chaetomium_globosum#CHG00447.1, Coccidioides_immitis#CIMG_01953.2, Debaryomyces_hansenii#gi, 50421421, ref, XP_459261.1, , Fusarium_graminearum#FG06376.1, Kluyveromyces_lactis#gi, 50304237, ref, XP_452068.1, , Magnaporthe_grisea#MGG_03561.5, Phanerochaete_chrysosporium#jgi, Phchr1, 43645, gww2.9.436.1, Saccharomyces_bayanus#ORFP:25749, Saccharomyces_castelli#ORFP:Scas_Contig667.16, Saccharomyces_cerevisiae#gi, 6325307, ref, NP_015376.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2216.3, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1806.3, Saccharomyces_mikatae#ORFP:22474, Saccharomyces_paradoxus#ORFP:23228, Schizosaccharomyces_pombe#gi, 19113038, ref, NP_596246.1, , Stagonospora_nodorum#SNU03080.1, Trichoderma_reesei#21332, Ustilago_maydis#UM01623.1, Yarrowia_lipolytica#gi, 50548515, ref, XP_501727.1, 
MS614	Ashbya_gossypii#lcl, ABL168C, Aspergillus_fumigatus#gi, 71000048, ref, XP_754741.1, , Aspergillus_nidulans#AN3005, Aspergillus_oryzae#AO090005001393, Botrytis_cinerea#BC1G_15742.1, Candida_glabrata#gi, 50292005, ref, XP_448435.1, , Chaetomium_globosum#CHG09943.1, Coccidioides_immitis#CIMG_07694.2, Cryptococcus_neoformans#gi, 58267382, ref, XP_570847.1, , Debaryomyces_hansenii#gi, 50419139, ref, XP_458092.1, , Fusarium_graminearum#FG06052.1, Magnaporthe_grisea#MGG_03859.5, Neurospora_crassa#NCU09711.2, Phanerochaete_chrysosporium#jgi, Phchr1, 139711, e_gww2.2.116, Saccharomyces_bayanus#ORFP:20446, Saccharomyces_castelli#ORFP:Scas_Contig606.14, Saccharomyces_cerevisiae#gi, 6324117, ref, NP_014187.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2349.6, Saccharomyces_mikatae#ORFP:18126, Saccharomyces_paradoxus#ORFP:18559, Schizosaccharomyces_pombe#gi, 19112010, ref, NP_595218.1, , Sclerotinia_sclerotiorum#SS1G_07969.1, Stagonospora_nodorum#SNU02775.1, Trichoderma_reesei#35762, Ustilago_maydis#UM01322.1, Yarrowia_lipolytica#gi, 50549961, ref, XP_502453.1, 
MS617	Ashbya_gossypii#lcl, AER124W, Aspergillus_fumigatus#gi, 70981915, ref, XP_746486.1, , Aspergillus_nidulans#AN2481, Aspergillus_oryzae#AO090012000173, Botrytis_cinerea#BC1G_14332.1, Candida_glabrata#gi, 50293683, ref, XP_449253.1, , Candida_lusitaniae#CLUG_01509.1, Chaetomium_globosum#CHG04763.1, Coccidioides_immitis#CIMG_08886.2, Cryptococcus_neoformans#gi, 58265958, ref, XP_570135.1, , Debaryomyces_hansenii#gi, 50421905, ref, XP_459511.1, , Fusarium_graminearum#FG05297.1, Kluyveromyces_lactis#gi, 50303651, ref, XP_451767.1, , Magnaporthe_grisea#MGG_06143.5, Neurospora_crassa#NCU08276.2, Phanerochaete_chrysosporium#jgi, Phchr1, 135435, e_gww2.13.7., Rhizopus_oryzae#RO3G_10193.1, Saccharomyces_kluyveri#ORFP:Sklu_Contig2241.3, Saccharomyces_mikatae#ORFP:16183, Saccharomyces_paradoxus#ORFP:17551, Schizosaccharomyces_pombe#gi, 19075586, ref, NP_588086.1, , Sclerotinia_sclerotiorum#SS1G_13049.1, Stagonospora_nodorum#SNU08222.1, Trichoderma_reesei#43129, Ustilago_maydis#UM01230.1, Yarrowia_lipolytica#gi, 50546549, ref, XP_500744.1, 
MS620	Ashbya_gossypii#lcl, ADL301C, Aspergillus_fumigatus#gi, 70982173, ref, XP_746615.1, , Aspergillus_nidulans#AN7017, Botrytis_cinerea#BC1G_00755.1, Candida_glabrata#gi, 50287463, ref, XP_446161.1, , Candida_lusitaniae#CLUG_02582.1, Coccidioides_immitis#CIMG_08639.2, Cryptococcus_neoformans#gi, 58271268, ref, XP_572790.1, , Debaryomyces_hansenii#gi, 50425725, ref, XP_461459.1, , Fusarium_graminearum#FG00825.1, Kluyveromyces_lactis#gi, 50304253, ref, XP_452076.1, , Magnaporthe_grisea#MGG_09492.5, Neurospora_crassa#NCU03579.2, Phanerochaete_chrysosporium#jgi, Phchr1, 42484, gww2.13.311.1, Rhizopus_oryzae#RO3G_03526.1, Saccharomyces_bayanus#ORFP:1008, Saccharomyces_castelli#ORFP:Scas_Contig718.20, Saccharomyces_cerevisiae#gi, 6319435, ref, NP_009517.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1851.9, Saccharomyces_mikatae#ORFP:1456, Saccharomyces_paradoxus#ORFP:911, Schizosaccharomyces_pombe#gi, 19114789, ref, NP_593877.1, , Sclerotinia_sclerotiorum#SS1G_00372.1, Stagonospora_nodorum#SNU08144.1, Trichoderma_reesei#33388, Yarrowia_lipolytica#gi, 50549285, ref, XP_502113.1, 
MS622	Ashbya_gossypii#lcl, ADL254W, Aspergillus_fumigatus#gi, 70985320, ref, XP_748166.1, , Aspergillus_nidulans#AN8073, Aspergillus_oryzae#AO090003001348, Botrytis_cinerea#BC1G_09344.1, Candida_glabrata#gi, 50291427, ref, XP_448146.1, , Candida_lusitaniae#CLUG_03925.1, Chaetomium_globosum#CHG01131.1, Coccidioides_immitis#CIMG_06380.2, Debaryomyces_hansenii#gi, 50425343, ref, XP_461265.1, , Fusarium_graminearum#FG06243.1, Kluyveromyces_lactis#gi, 50310429, ref, XP_455234.1, , Magnaporthe_grisea#MGG_01292.5, Neurospora_crassa#NCU02511.2, Saccharomyces_bayanus#ORFP:20919, Saccharomyces_castelli#ORFP:Scas_Contig694.23, Saccharomyces_cerevisiae#gi, 6324268, ref, NP_014338.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2068.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1596.1, Saccharomyces_mikatae#ORFP:18640, Saccharomyces_paradoxus#ORFP:19118, Schizosaccharomyces_pombe#gi, 19113319, ref, NP_596527.1, , Sclerotinia_sclerotiorum#SS1G_02092.1, Stagonospora_nodorum#SNU16472.1, Trichoderma_reesei#30663, Yarrowia_lipolytica#gi, 50546513, ref, XP_500726.1, 
MS627	Ashbya_gossypii#lcl, AER033W, Aspergillus_fumigatus#gi, 70984208, ref, XP_747622.1, , Aspergillus_nidulans#AN6564, Aspergillus_oryzae#AO090701000090, Botrytis_cinerea#BC1G_00940.1, Candida_glabrata#gi, 50293315, ref, XP_449069.1, , Candida_lusitaniae#CLUG_04711.1, Chaetomium_globosum#CHG07288.1, Coccidioides_immitis#CIMG_02700.2, Debaryomyces_hansenii#gi, 50426757, ref, XP_461976.1, , Fusarium_graminearum#FG07402.1, Kluyveromyces_lactis#gi, 50311985, ref, XP_456024.1, , Magnaporthe_grisea#MGG_06935.5, Neurospora_crassa#NCU03827.2, Rhizopus_oryzae#RO3G_10835.1, Saccharomyces_bayanus#ORFP:1779, Saccharomyces_castelli#ORFP:Scas_Contig633.1, Saccharomyces_cerevisiae#gi, 6319622, ref, NP_009704.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig2051.13, Saccharomyces_mikatae#ORFP:700, Saccharomyces_paradoxus#ORFP:1598, Schizosaccharomyces_pombe#gi, 19115791, ref, NP_594879.1, , Sclerotinia_sclerotiorum#SS1G_00219.1, Stagonospora_nodorum#SNU02413.1, Trichoderma_reesei#46055, Yarrowia_lipolytica#gi, 50546058, ref, XP_500556.1, 
MS636	Ashbya_gossypii#lcl, AFR399W, Aspergillus_fumigatus#gi, 70990906, ref, XP_750302.1, , Aspergillus_nidulans#AN4075, Aspergillus_oryzae#AO090009000391, Botrytis_cinerea#BC1G_06712.1, Candida_glabrata#gi, 50287305, ref, XP_446082.1, , Candida_lusitaniae#CLUG_02523.1, Coccidioides_immitis#CIMG_03920.2, Debaryomyces_hansenii#gi, 50419177, ref, XP_458111.1, , Fusarium_graminearum#FG01037.1, Kluyveromyces_lactis#gi, 50305077, ref, XP_452497.1, , Magnaporthe_grisea#MGG_05660.5, Neurospora_crassa#NCU02055.2, Saccharomyces_bayanus#ORFP:5316, Saccharomyces_castelli#ORFP:Scas_Contig632.24, Saccharomyces_cerevisiae#gi, 37362635, ref, NP_010688.2, , Saccharomyces_kluyveri#ORFP:Sklu_Contig1634.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1573.2, Saccharomyces_mikatae#ORFP:4200, Saccharomyces_paradoxus#ORFP:5220, Schizosaccharomyces_pombe#gi, 19114637, ref, NP_593725.1, , Sclerotinia_sclerotiorum#SS1G_13288.1, Stagonospora_nodorum#SNU11742.1, Trichoderma_reesei#45802, Yarrowia_lipolytica#gi, 50555093, ref, XP_504955.1, 
MS637	Ashbya_gossypii#lcl, ADR181W, Aspergillus_fumigatus#gi, 70991308, ref, XP_750503.1, , Aspergillus_nidulans#AN5119, Aspergillus_oryzae#AO090012001009, Botrytis_cinerea#BC1G_02507.1, Candida_glabrata#gi, 50289149, ref, XP_447004.1, , Candida_lusitaniae#CLUG_02894.1, Chaetomium_globosum#CHG10354.1, Coccidioides_immitis#CIMG_02532.2, Debaryomyces_hansenii#gi, 50422055, ref, XP_459589.1, , Fusarium_graminearum#FG00319.1, Kluyveromyces_lactis#gi, 50303269, ref, XP_451576.1, , Phanerochaete_chrysosporium#jgi, Phchr1, 132766, e_gww2.1.974, Rhizopus_oryzae#RO3G_03279.1, Saccharomyces_bayanus#ORFP:17824, Saccharomyces_cerevisiae#gi, 6323627, ref, NP_013698.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2182.5, Saccharomyces_kudriavzevi#ORFP:Skud_Contig951.2, Saccharomyces_mikatae#ORFP:16344, Saccharomyces_paradoxus#ORFP:17395, Schizosaccharomyces_pombe#gi, 19114593, ref, NP_593681.1, , Sclerotinia_sclerotiorum#SS1G_01858.1, Stagonospora_nodorum#SNU01346.1, Trichoderma_reesei#28259, Yarrowia_lipolytica#gi, 50550581, ref, XP_502763.1, 
MS655	Ashbya_gossypii#lcl, ADL130W, Aspergillus_fumigatus#gi, 70991891, ref, XP_750794.1, , Aspergillus_nidulans#AN1770, Aspergillus_oryzae#AO090001000583, Candida_glabrata#gi, 50289795, ref, XP_447329.1, , Candida_lusitaniae#CLUG_04347.1, Chaetomium_globosum#CHG09237.1, Coccidioides_immitis#CIMG_01321.2, Cryptococcus_neoformans#gi, 58269736, ref, XP_572024.1, , Debaryomyces_hansenii#gi, 50411862, ref, XP_457084.1, , Fusarium_graminearum#FG09531.1, Kluyveromyces_lactis#gi, 50309327, ref, XP_454670.1, , Magnaporthe_grisea#MGG_04310.5, Neurospora_crassa#NCU04068.2, Phanerochaete_chrysosporium#jgi, Phchr1, 134458, e_gww2.12.29, Rhizopus_oryzae#RO3G_16518.1, Saccharomyces_bayanus#ORFP:10834, Saccharomyces_cerevisiae#gi, 6321941, ref, NP_012017.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1820.1, Saccharomyces_mikatae#ORFP:10172, Saccharomyces_paradoxus#ORFP:9836, Schizosaccharomyces_pombe#gi, 19113802, ref, NP_592890.1, , Sclerotinia_sclerotiorum#SS1G_02191.1, Stagonospora_nodorum#SNU06631.1, Yarrowia_lipolytica#gi, 50555646, ref, XP_505231.1, 
MS657	Ashbya_gossypii#lcl, AAL143W, Aspergillus_fumigatus#gi, 70992661, ref, XP_751179.1, , Aspergillus_nidulans#AN5519, Aspergillus_oryzae#AO090003000425, Botrytis_cinerea#BC1G_15092.1, Candida_glabrata#gi, 50286269, ref, XP_445563.1, , Candida_lusitaniae#CLUG_03899.1, Chaetomium_globosum#CHG10533.1, Coccidioides_immitis#CIMG_01684.2, Cryptococcus_neoformans#gi, 58268174, ref, XP_571243.1, , Debaryomyces_hansenii#gi, 50428299, ref, XP_462153.1, , Fusarium_graminearum#FG06007.1, Kluyveromyces_lactis#gi, 50311481, ref, XP_455765.1, , Magnaporthe_grisea#MGG_02434.5, Neurospora_crassa#NCU09461.2, Phanerochaete_chrysosporium#jgi, Phchr1, 33075, gwh2.11.423.1, Rhizopus_oryzae#RO3G_16250.1, Saccharomyces_cerevisiae#gi, 6322436, ref, NP_012510.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2022.4, Schizosaccharomyces_pombe#gi, 19114124, ref, NP_593212.1, , Sclerotinia_sclerotiorum#SS1G_10731.1, Stagonospora_nodorum#SNU15576.1, Trichoderma_reesei#29971, Ustilago_maydis#UM01058.1, Yarrowia_lipolytica#gi, 50554313, ref, XP_504565.1, 
MS658	Ashbya_gossypii#lcl, AGL268C, Aspergillus_fumigatus#gi, 70992775, ref, XP_751236.1, , Aspergillus_nidulans#AN5438, Aspergillus_oryzae#AO090103000327, Candida_glabrata#gi, 50289377, ref, XP_447120.1, , Candida_lusitaniae#CLUG_04479.1, Chaetomium_globosum#CHG03934.1, Coccidioides_immitis#CIMG_02825.2, Debaryomyces_hansenii#gi, 50420643, ref, XP_458858.1, , Fusarium_graminearum#FG09803.1, Kluyveromyces_lactis#gi, 50304045, ref, XP_451972.1, , Magnaporthe_grisea#MGG_06164.5, Neurospora_crassa#NCU06340.2, Rhizopus_oryzae#RO3G_06299.1, Saccharomyces_bayanus#ORFP:1747, Saccharomyces_castelli#ORFP:Scas_Contig721.50, Saccharomyces_cerevisiae#gi, 6319631, ref, NP_009713.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2365.7, Saccharomyces_kudriavzevi#ORFP:Skud_Contig2051.4, Saccharomyces_mikatae#ORFP:660, Saccharomyces_paradoxus#ORFP:1634, Schizosaccharomyces_pombe#gi, 19115150, ref, NP_594238.1, , Stagonospora_nodorum#SNU02896.1, Trichoderma_reesei#12699, Yarrowia_lipolytica#gi, 50555658, ref, XP_505237.1, 
MS663	Ashbya_gossypii#lcl, AAR186W, Aspergillus_oryzae#AO090023000033, Botrytis_cinerea#BC1G_10096.1, Candida_glabrata#gi, 50290045, ref, XP_447454.1, , Candida_lusitaniae#CLUG_02354.1, Chaetomium_globosum#CHG04733.1, Cryptococcus_neoformans#gi, 58270794, ref, XP_572553.1, , Debaryomyces_hansenii#gi, 50425021, ref, XP_461102.1, , Fusarium_graminearum#FG09639.1, Kluyveromyces_lactis#gi, 50303795, ref, XP_451844.1, , Magnaporthe_grisea#MGG_01535.5, Neurospora_crassa#NCU08269.2, Phanerochaete_chrysosporium#jgi, Phchr1, 125159, e_gwh2.20.10, Saccharomyces_bayanus#ORFP:679, Saccharomyces_castelli#ORFP:Scas_Contig718.66, Saccharomyces_cerevisiae#gi, 6319509, ref, NP_009591.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1675.1, Saccharomyces_mikatae#ORFP:1167, Saccharomyces_paradoxus#ORFP:1122, Schizosaccharomyces_pombe#gi, 19115562, ref, NP_594650.1, , Sclerotinia_sclerotiorum#SS1G_13739.1, Stagonospora_nodorum#SNU08701.1, Trichoderma_reesei#33287, Ustilago_maydis#UM03009.1, Yarrowia_lipolytica#gi, 50550687, ref, XP_502816.1, 
MS669	Ashbya_gossypii#lcl, AGL358C, Aspergillus_fumigatus#gi, 70991266, ref, XP_750482.1, , Aspergillus_nidulans#AN10634, Aspergillus_oryzae#AO090012000987, Botrytis_cinerea#BC1G_00597.1, Candida_glabrata#gi, 50295062, ref, XP_449942.1, , Candida_lusitaniae#CLUG_02342.1, Chaetomium_globosum#CHG08264.1, Coccidioides_immitis#CIMG_02483.2, Debaryomyces_hansenii#gi, 50425257, ref, XP_461220.1, , Fusarium_graminearum#FG00836.1, Kluyveromyces_lactis#gi, 50305725, ref, XP_452823.1, , Magnaporthe_grisea#MGG_06965.5, Neurospora_crassa#NCU09598.2, Saccharomyces_bayanus#ORFP:19370, Saccharomyces_cerevisiae#gi, 6323960, ref, NP_014031.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1351.3, Saccharomyces_mikatae#ORFP:17558, Saccharomyces_paradoxus#ORFP:17978, Schizosaccharomyces_pombe#gi, 19112429, ref, NP_595637.1, , Sclerotinia_sclerotiorum#SS1G_00494.1, Stagonospora_nodorum#SNU01478.1, Trichoderma_reesei#28698, Yarrowia_lipolytica#gi, 50553618, ref, XP_504220.1, 
MS677	Ashbya_gossypii#lcl, AAR113W, Aspergillus_fumigatus#gi, 70999205, ref, XP_754324.1, , Aspergillus_nidulans#AN10377, Aspergillus_oryzae#AO090012000835, Candida_glabrata#gi, 50293079, ref, XP_448965.1, , Candida_lusitaniae#CLUG_04134.1, Chaetomium_globosum#CHG07605.1, Cryptococcus_neoformans#gi, 58259339, ref, XP_567082.1, , Debaryomyces_hansenii#gi, 50426541, ref, XP_461867.1, , Fusarium_graminearum#FG06509.1, Kluyveromyces_lactis#gi, 50302339, ref, XP_451104.1, , Magnaporthe_grisea#MGG_13186.5, Neurospora_crassa#NCU08895.2, Phanerochaete_chrysosporium#jgi, Phchr1, 37788, gww2.6.190.1, Rhizopus_oryzae#RO3G_11730.1, Saccharomyces_bayanus#ORFP:23828, Saccharomyces_castelli#ORFP:Scas_Contig714.44, Saccharomyces_cerevisiae#gi, 6324735, ref, NP_014804.1, , Saccharomyces_mikatae#ORFP:20501, Saccharomyces_paradoxus#ORFP:20919, Stagonospora_nodorum#SNU12665.1, Trichoderma_reesei#13989, Ustilago_maydis#UM00015.1, Yarrowia_lipolytica#gi, 50550703, ref, XP_502824.1, 
MS678	Ashbya_gossypii#lcl, ADL238W, Aspergillus_fumigatus#gi, 70999568, ref, XP_754503.1, , Aspergillus_nidulans#AN4880, Aspergillus_oryzae#AO090003000672, Botrytis_cinerea#BC1G_11333.1, Candida_glabrata#gi, 50285611, ref, XP_445234.1, , Candida_lusitaniae#CLUG_02399.1, Chaetomium_globosum#CHG00416.1, Coccidioides_immitis#CIMG_03811.2, Debaryomyces_hansenii#gi, 50426023, ref, XP_461608.1, , Fusarium_graminearum#FG06369.1, Kluyveromyces_lactis#gi, 50310461, ref, XP_455250.1, , Magnaporthe_grisea#MGG_03542.5, Neurospora_crassa#NCU02415.2, Saccharomyces_bayanus#ORFP:11740, Saccharomyces_castelli#ORFP:Scas_Contig671.26, Saccharomyces_cerevisiae#gi, 6322083, ref, NP_012158.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2395.10, Saccharomyces_mikatae#ORFP:10674, Saccharomyces_paradoxus#ORFP:10611, Schizosaccharomyces_pombe#gi, 19114507, ref, NP_593595.1, , Stagonospora_nodorum#SNU12020.1, Trichoderma_reesei#29740, Yarrowia_lipolytica#gi, 50557286, ref, XP_506051.1, 
MS681	Ashbya_gossypii#lcl, AEL178C, Aspergillus_fumigatus#gi, 70993556, ref, XP_751625.1, , Aspergillus_nidulans#AN3642, Aspergillus_oryzae#AO090003001001, Botrytis_cinerea#BC1G_04013.1, Candida_glabrata#gi, 50290981, ref, XP_447923.1, , Candida_lusitaniae#CLUG_04408.1, Chaetomium_globosum#CHG02793.1, Coccidioides_immitis#CIMG_01634.2, Cryptococcus_neoformans#gi, 58265984, ref, XP_570148.1, , Debaryomyces_hansenii#gi, 50409242, ref, XP_456852.1, , Fusarium_graminearum#FG01155.1, Kluyveromyces_lactis#gi, 50310249, ref, XP_455144.1, , Magnaporthe_grisea#MGG_04830.5, Neurospora_crassa#NCU02743.2, Phanerochaete_chrysosporium#jgi, Phchr1, 138198, e_gww2.4.424, Rhizopus_oryzae#RO3G_03069.1, Saccharomyces_kluyveri#ORFP:Sklu_Contig2099.1, Schizosaccharomyces_pombe#gi, 19114607, ref, NP_593695.1, , Sclerotinia_sclerotiorum#SS1G_06784.1, Stagonospora_nodorum#SNU15080.1, Trichoderma_reesei#22668, Ustilago_maydis#UM06292.1, Yarrowia_lipolytica#gi, 50551463, ref, XP_503205.1, 
MS684	Ashbya_gossypii#lcl, AFR534W, Aspergillus_fumigatus#gi, 70998466, ref, XP_753955.1, , Aspergillus_nidulans#AN2243, Aspergillus_oryzae#AO090701000214, Botrytis_cinerea#BC1G_00284.1, Candida_glabrata#gi, 50290465, ref, XP_447664.1, , Candida_lusitaniae#CLUG_02114.1, Chaetomium_globosum#CHG04514.1, Coccidioides_immitis#CIMG_06058.2, Debaryomyces_hansenii#gi, 50426121, ref, XP_461657.1, , Fusarium_graminearum#FG09554.1, Kluyveromyces_lactis#gi, 50312311, ref, XP_456188.1, , Magnaporthe_grisea#MGG_01743.5, Neurospora_crassa#NCU07732.2, Saccharomyces_castelli#ORFP:Scas_Contig665.18, Saccharomyces_cerevisiae#gi, 6324878, ref, NP_014947.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1580.2, Saccharomyces_mikatae#ORFP:20856, Saccharomyces_paradoxus#ORFP:21414, Schizosaccharomyces_pombe#gi, 19113500, ref, NP_596708.1, , Sclerotinia_sclerotiorum#SS1G_04214.1, Stagonospora_nodorum#SNU12987.1, Trichoderma_reesei#43113, Yarrowia_lipolytica#gi, 50550111, ref, XP_502528.1, 
MS688	Ashbya_gossypii#lcl, ACL063W, Aspergillus_fumigatus#gi, 70991395, ref, XP_750546.1, , Aspergillus_nidulans#AN5774, Aspergillus_oryzae#AO090003000026, Botrytis_cinerea#BC1G_08293.1, Candida_glabrata#gi, 50286847, ref, XP_445853.1, , Candida_lusitaniae#CLUG_05272.1, Chaetomium_globosum#CHG01207.1, Coccidioides_immitis#CIMG_07280.2, Debaryomyces_hansenii#gi, 50423805, ref, XP_460487.1, , Fusarium_graminearum#FG05736.1, Kluyveromyces_lactis#gi, 50307961, ref, XP_453979.1, , Magnaporthe_grisea#MGG_08744.5, Neurospora_crassa#NCU00770.2, Rhizopus_oryzae#RO3G_02506.1, Saccharomyces_bayanus#ORFP:10134, Saccharomyces_castelli#ORFP:Scas_Contig622.2, Saccharomyces_cerevisiae#gi, 6321757, ref, NP_011833.1, , Saccharomyces_mikatae#ORFP:9496, Saccharomyces_paradoxus#ORFP:10516, Sclerotinia_sclerotiorum#SS1G_12920.1, Stagonospora_nodorum#SNU03625.1, Trichoderma_reesei#36188, Yarrowia_lipolytica#gi, 50547891, ref, XP_501415.1, 
MS692	Ashbya_gossypii#lcl, AAR116W, Aspergillus_fumigatus#gi, 70986850, ref, XP_748912.1, , Aspergillus_nidulans#AN6735, Botrytis_cinerea#BC1G_07281.1, Candida_lusitaniae#CLUG_01570.1, Coccidioides_immitis#CIMG_08166.2, Cryptococcus_neoformans#gi, 58271500, ref, XP_572906.1, , Debaryomyces_hansenii#gi, 50426351, ref, XP_461772.1, , Fusarium_graminearum#FG02746.1, Kluyveromyces_lactis#gi, 50302335, ref, XP_451102.1, , Magnaporthe_grisea#MGG_01450.5, Neurospora_crassa#NCU06354.2, Saccharomyces_bayanus#ORFP:23840, Saccharomyces_castelli#ORFP:Scas_Contig714.46, Saccharomyces_cerevisiae#gi, 6324733, ref, NP_014802.1, , Saccharomyces_kluyveri#ORFP:Sklu_Contig2440.2, Saccharomyces_kudriavzevi#ORFP:Skud_Contig1740.3, Saccharomyces_paradoxus#ORFP:20913, Schizosaccharomyces_pombe#gi, 19112516, ref, NP_595724.1, , Sclerotinia_sclerotiorum#SS1G_09962.1, Stagonospora_nodorum#SNU13667.1, Trichoderma_reesei#44852, Ustilago_maydis#UM02679.1, Yarrowia_lipolytica#gi, 50549605, ref, XP_502273.1, 
MS693	Ashbya_gossypii#lcl, AFL196W, Aspergillus_fumigatus#gi, 70986969, ref, XP_748970.1, , Aspergillus_nidulans#AN6690, Aspergillus_oryzae#AO090005000379, Botrytis_cinerea#BC1G_14329.1, Candida_glabrata#gi, 50287747, ref, XP_446303.1, , Candida_lusitaniae#CLUG_01769.1, Coccidioides_immitis#CIMG_05238.2, Debaryomyces_hansenii#gi, 50427783, ref, XP_462504.1, , Fusarium_graminearum#FG06222.1, Kluyveromyces_lactis#gi, 50307047, ref, XP_453501.1, , Neurospora_crassa#NCU08278.2, Rhizopus_oryzae#RO3G_05380.1, Saccharomyces_bayanus#ORFP:26717, Saccharomyces_castelli#ORFP:Scas_Contig669.6, Saccharomyces_cerevisiae#gi, 6323818, ref, NP_013889.1, , Saccharomyces_kudriavzevi#ORFP:Skud_Contig1124.2, Saccharomyces_mikatae#ORFP:17027, Saccharomyces_paradoxus#ORFP:16670, Schizosaccharomyces_pombe#gi, 19075818, ref, NP_588318.1, , Sclerotinia_sclerotiorum#SS1G_13050.1, Stagonospora_nodorum#SNU05948.1, Trichoderma_reesei#32935, Yarrowia_lipolytica#gi, 50556378, ref, XP_505597.1, 
