ortholog group	Spesies#sequence_id
OG2628	Drogri#FBpp0150611, Dromoj#FBpp0163132, Dropse#FBpp0286624, Drovir#FBpp0226066, Drowil#FBpp0245910
OG2629	Drogri#FBpp0152748, Dromoj#FBpp0159320, Droper#FBpp0176515, Dropse#FBpp0284707, Drovir#FBpp0238257, Drowil#FBpp0243162
OG2632	Droana#FBpp0119385, Droere#FBpp0130499, Drogri#FBpp0152329, Dromel#FBpp0084938, Dromoj#FBpp0173541, Droper#FBpp0178167, Dropse#FBpp0283140, Drosec#FBpp0193648, Drosim#FBpp0215625, Drovir#FBpp0224826, Drowil#FBpp0242285, Droyak#FBpp0268412
OG2641	Droere#FBpp0134011, Dromel#FBpp0075926, Drosec#FBpp0206715, Drosim#FBpp0212673, Droyak#FBpp0357934
OG2642	Droana#FBpp0120744, Droere#FBpp0129924, Drogri#FBpp0151286, Dromel#FBpp0084184, Dromoj#FBpp0173141, Droper#FBpp0176094, Dropse#FBpp0281028, Drosec#FBpp0199297, Drosim#FBpp0219591, Drovir#FBpp0238433, Drowil#FBpp0242593, Droyak#FBpp0268585
OG2644	Droana#FBpp0346157, Droere#FBpp0129926, Drogri#FBpp0151288, Dromel#FBpp0308366, Dromoj#FBpp0173143, Droper#FBpp0176096, Dropse#FBpp0281030, Drosec#FBpp0199300, Drosim#FBpp0219593, Drovir#FBpp0238437, Drowil#FBpp0374839, Droyak#FBpp0268587
OG2646	Droana#FBpp0124563, Droere#FBpp0137161, Drogri#FBpp0146583, Dromel#FBpp0070480, Dromoj#FBpp0165471, Droper#FBpp0182348, Dropse#FBpp0285527, Drosec#FBpp0200342, Drosim#FBpp0223007, Drovir#FBpp0231136, Drowil#FBpp0249117, Droyak#FBpp0261940
OG264	Droere#FBpp0132855, Dromel#FBpp0076335, Drosec#FBpp0206528, Drosim#FBpp0325950, Droyak#FBpp0265748
OG2652	Droana#FBpp0115023, Droere#FBpp0138557, Drogri#FBpp0155126, Dromel#FBpp0297290, Dromoj#FBpp0169722, Droper#FBpp0181704, Dropse#FBpp0278012, Drosec#FBpp0197000, Drosim#FBpp0323118, Drowil#FBpp0375995, Droyak#FBpp0256558
OG2657	Droana#FBpp0116260, Droere#FBpp0373073, Drogri#FBpp0154569, Dromel#FBpp0071980, Dromoj#FBpp0168243, Droper#FBpp0185590, Dropse#FBpp0281368, Drovir#FBpp0234409, Drowil#FBpp0375257, Droyak#FBpp0259319
OG2660	Droere#FBpp0367494, Dromel#FBpp0074777, Droper#FBpp0185015, Dropse#FBpp0339606, Drosec#FBpp0196355, Drosim#FBpp0318731, Drowil#FBpp0248741, Droyak#FBpp0267935
OG2668	Droana#FBpp0126932, Droere#FBpp0132594, Drogri#FBpp0150891, Dromel#FBpp0076225, Dromoj#FBpp0162306, Droper#FBpp0186740, Dropse#FBpp0278250, Drosec#FBpp0206359, Drosim#FBpp0211336, Drovir#FBpp0228254, Drowil#FBpp0248396, Droyak#FBpp0266261
OG2681	Droana#FBpp0115514, Droere#FBpp0139253, Dromel#FBpp0071692, Droper#FBpp0181043, Dropse#FBpp0278470, Drosec#FBpp0197128, Drosim#FBpp0327814, Droyak#FBpp0256700
OG2687	Droana#FBpp0115050, Droere#FBpp0141396, Drogri#FBpp0155122, Dromel#FBpp0071921, Dromoj#FBpp0169719, Droper#FBpp0181678, Dropse#FBpp0277986, Drosec#FBpp0197485, Drosim#FBpp0210161, Drovir#FBpp0236769, Drowil#FBpp0252428, Droyak#FBpp0259295
OG2690	Droere#FBpp0135631, Dromel#FBpp0082190, Drosec#FBpp0207445, Drosim#FBpp0218930, Droyak#FBpp0269484
OG2693	Droana#FBpp0124640, Droere#FBpp0131326, Drogri#FBpp0158244, Dromel#FBpp0070070, Dromoj#FBpp0170941, Droper#FBpp0184483, Dropse#FBpp0288022, Drosec#FBpp0200536, Drosim#FBpp0322723, Drovir#FBpp0230008, Drowil#FBpp0254411, Droyak#FBpp0261618
OG2696	Droana#FBpp0120573, Droere#FBpp0135598, Drogri#FBpp0152449, Dromel#FBpp0082227, Dromoj#FBpp0172459, Droper#FBpp0188094, Dropse#FBpp0281852, Drosec#FBpp0207414, Drosim#FBpp0325470, Drovir#FBpp0225156, Droyak#FBpp0269450
OG2698	Droere#FBpp0141395, Dromel#FBpp0071920, Drosec#FBpp0197484, Drosim#FBpp0210160, Droyak#FBpp0259294
OG269	Droana#FBpp0342847, Droere#FBpp0131307, Drogri#FBpp0158252, Dromel#FBpp0070094, Dromoj#FBpp0160340, Dropse#FBpp0282525, Drosec#FBpp0200519, Drosim#FBpp0223041, Drovir#FBpp0230398, Drowil#FBpp0254801, Droyak#FBpp0261597
OG2701	Droere#FBpp0141407, Dromel#FBpp0071966, Drosec#FBpp0197496, Drosim#FBpp0324841, Droyak#FBpp0363697
OG2704	Drogri#FBpp0153671, Dromoj#FBpp0169521, Dropse#FBpp0277552, Drovir#FBpp0392669, Drowil#FBpp0250585
OG270	Droana#FBpp0124247, Droere#FBpp0137964, Drogri#FBpp0158217, Dromel#FBpp0073845, Dromoj#FBpp0170772, Droper#FBpp0179310, Dropse#FBpp0273261, Drosec#FBpp0193482, Drosim#FBpp0314012, Drovir#FBpp0230116, Drowil#FBpp0245558, Droyak#FBpp0261079
OG2717	Droere#FBpp0138960, Drosec#FBpp0202977, Drosim#FBpp0209397, Droyak#FBpp0257584
OG2731	Droana#FBpp0349658, Droere#FBpp0365457, Dromel#FBpp0076502, Drosim#FBpp0317712, Droyak#FBpp0362478
OG2733	Droper#FBpp0188456, Dropse#FBpp0282195, Drowil#FBpp0379018, Droyak#FBpp0361582
OG2754	Droana#FBpp0117543, Droere#FBpp0142596, Dromel#FBpp0079343, Drosec#FBpp0194160, Drosim#FBpp0220781, Droyak#FBpp0255762
OG2764	Droana#FBpp0116958, Droere#FBpp0368071, Drogri#FBpp0155163, Dromel#FBpp0087366, Dromoj#FBpp0168552, Droper#FBpp0181401, Dropse#FBpp0339594, Drosec#FBpp0202697, Drosim#FBpp0209145, Drovir#FBpp0394188, Drowil#FBpp0247148, Droyak#FBpp0264374
OG2769	Droana#FBpp0350400, Droere#FBpp0140341, Drogri#FBpp0154666, Dromel#FBpp0086101, Dromoj#FBpp0170060, Droper#FBpp0175571, Dropse#FBpp0277664, Drosec#FBpp0203275, Drosim#FBpp0209690, Drovir#FBpp0234996, Drowil#FBpp0251042, Droyak#FBpp0256881
OG276	Droana#FBpp0350793, Droere#FBpp0139035, Dromel#FBpp0289404, Drosim#FBpp0209489, Droyak#FBpp0258631
OG2778	Droana#FBpp0124917, Droere#FBpp0138265, Drogri#FBpp0145753, Dromel#FBpp0076890, Dromoj#FBpp0163546, Droper#FBpp0180516, Dropse#FBpp0272586, Drosec#FBpp0204551, Drosim#FBpp0215929, Drovir#FBpp0233800, Drowil#FBpp0245435, Droyak#FBpp0262927
OG2779	Droana#FBpp0126514, Droere#FBpp0130471, Dromel#FBpp0085042, Dropse#FBpp0282251, Drosec#FBpp0193621, Drosim#FBpp0215360, Droyak#FBpp0268385
OG2785	Droere#FBpp0135992, Dromel#FBpp0081383, Drosec#FBpp0207816, Drosim#FBpp0219267, Droyak#FBpp0269857
OG2791	Droana#FBpp0350742, Droere#FBpp0138837, Dromel#FBpp0087029, Drosec#FBpp0202855, Drosim#FBpp0209276, Droyak#FBpp0257461
OG2795	Droere#FBpp0135087, Dromel#FBpp0081506, Drosec#FBpp0205276, Drosim#FBpp0316343, Droyak#FBpp0270956
OG2814	Droere#FBpp0130350, Dromel#FBpp0085145, Drosec#FBpp0194416, Drosim#FBpp0219976, Droyak#FBpp0255949
OG2817	Droana#FBpp0121977, Droere#FBpp0139993, Dromel#FBpp0082367, Droper#FBpp0187412, Dropse#FBpp0283912, Drosec#FBpp0207356, Drosim#FBpp0218851, Drowil#FBpp0248356, Droyak#FBpp0255064
OG282	Droana#FBpp0115558, Droere#FBpp0141912, Drogri#FBpp0155005, Dromel#FBpp0087770, Droper#FBpp0174478, Dropse#FBpp0278324, Drosec#FBpp0202522, Drosim#FBpp0323030, Drovir#FBpp0236136, Drowil#FBpp0248540, Droyak#FBpp0264219
OG2830	Droana#FBpp0115754, Droere#FBpp0129159, Drogri#FBpp0156595, Dromel#FBpp0087764, Dromoj#FBpp0169833, Droper#FBpp0174516, Dropse#FBpp0332596, Drosec#FBpp0202134, Drosim#FBpp0208532, Drovir#FBpp0235473, Drowil#FBpp0251092, Droyak#FBpp0267753
OG2831	Droana#FBpp0122670, Droere#FBpp0136452, Drogri#FBpp0158064, Dromel#FBpp0073902, Dromoj#FBpp0163878, Droper#FBpp0182458, Dropse#FBpp0285032, Drosec#FBpp0204051, Drosim#FBpp0317381, Drovir#FBpp0229150, Drowil#FBpp0239242, Droyak#FBpp0262224
OG2835	Droana#FBpp0121384, Droere#FBpp0131684, Drogri#FBpp0152158, Dromel#FBpp0081401, Dromoj#FBpp0172868, Droper#FBpp0176593, Dropse#FBpp0284784, Drosec#FBpp0205243, Drosim#FBpp0323137, Drovir#FBpp0237912, Drowil#FBpp0240400, Droyak#FBpp0270919
OG2836	Droana#FBpp0122384, Droere#FBpp0136832, Drogri#FBpp0146302, Dromel#FBpp0071226, Dromoj#FBpp0163943, Droper#FBpp0177197, Dropse#FBpp0280942, Drosec#FBpp0195194, Drosim#FBpp0328032, Drovir#FBpp0233857, Drowil#FBpp0245543, Droyak#FBpp0260828
OG2837	Droana#FBpp0118853, Droere#FBpp0128793, Drogri#FBpp0145572, Dromel#FBpp0079992, Dromoj#FBpp0166327, Droper#FBpp0183846, Dropse#FBpp0287649, Drosec#FBpp0207541, Drosim#FBpp0316960, Drovir#FBpp0230565, Drowil#FBpp0243760, Droyak#FBpp0257140
OG2839	Drogri#FBpp0153625, Dromoj#FBpp0169355, Droper#FBpp0175130, Dropse#FBpp0277197, Drovir#FBpp0234325
OG2858	Dromel#FBpp0085702, Drosec#FBpp0203421, Drosim#FBpp0209843, Droyak#FBpp0257045
OG285	Droere#FBpp0140931, Dromel#FBpp0086585, Drosec#FBpp0201644, Drosim#FBpp0224047, Droyak#FBpp0257284
OG2862	Droana#FBpp0124257, Droere#FBpp0137014, Drogri#FBpp0146680, Dromel#FBpp0070797, Dromoj#FBpp0164435, Droper#FBpp0179274, Dropse#FBpp0273040, Drosec#FBpp0194090, Drosim#FBpp0214629, Drovir#FBpp0231046, Drowil#FBpp0254298, Droyak#FBpp0353752
OG2866	Droana#FBpp0115809, Droere#FBpp0140720, Dromel#FBpp0071687, Droper#FBpp0181636, Dropse#FBpp0276060, Drosim#FBpp0210055, Droyak#FBpp0259177
OG2869	Droana#FBpp0125679, Droere#FBpp0137158, Drogri#FBpp0145850, Dromel#FBpp0271787, Dromoj#FBpp0163948, Droper#FBpp0183918, Dropse#FBpp0283938, Drosec#FBpp0200337, Drosim#FBpp0214760, Drovir#FBpp0232954, Drowil#FBpp0249202, Droyak#FBpp0261937
OG287	Droana#FBpp0115829, Droere#FBpp0140933, Dromel#FBpp0289405, Drosec#FBpp0201647, Drosim#FBpp0224049, Droyak#FBpp0257286
OG2887	Droana#FBpp0118102, Droere#FBpp0143024, Drogri#FBpp0144957, Dromel#FBpp0077368, Dromoj#FBpp0166785, Droper#FBpp0190816, Dropse#FBpp0287905, Drosec#FBpp0199662, Drosim#FBpp0221194, Drovir#FBpp0232328, Drowil#FBpp0253890, Droyak#FBpp0259992
OG2888	Droana#FBpp0119124, Droere#FBpp0135314, Drogri#FBpp0151393, Dromel#FBpp0082927, Dromoj#FBpp0172030, Droper#FBpp0177808, Dropse#FBpp0283295, Drosec#FBpp0198425, Drosim#FBpp0218627, Drovir#FBpp0237234, Drowil#FBpp0242129, Droyak#FBpp0270273
OG2912	Droana#FBpp0122747, Droere#FBpp0137464, Dromel#FBpp0071393, Dromoj#FBpp0164416, Drosec#FBpp0192786, Drosim#FBpp0323879, Drovir#FBpp0229222, Drowil#FBpp0248910
OG2916	Droana#FBpp0120477, Droere#FBpp0143530, Drogri#FBpp0153163, Dromel#FBpp0081273, Dromoj#FBpp0172684, Droper#FBpp0176262, Dropse#FBpp0281183, Drosec#FBpp0191936, Drosim#FBpp0217865, Drovir#FBpp0224639, Drowil#FBpp0240203, Droyak#FBpp0270783
OG2920	Droana#FBpp0120875, Droere#FBpp0132731, Drogri#FBpp0152224, Dromel#FBpp0081241, Dromoj#FBpp0173346, Droper#FBpp0176561, Dropse#FBpp0284755, Drosec#FBpp0192450, Drosim#FBpp0218349, Drovir#FBpp0225369, Drowil#FBpp0241162, Droyak#FBpp0269951
OG2927	Droana#FBpp0128123, Droere#FBpp0372476, Dromel#FBpp0072791, Drosec#FBpp0195613, Drosim#FBpp0211808, Droyak#FBpp0265891
OG292	Droana#FBpp0115197, Droere#FBpp0141096, Dromel#FBpp0086933, Droper#FBpp0181564, Dropse#FBpp0276082, Drosec#FBpp0201811, Drosim#FBpp0314207, Drowil#FBpp0243677, Droyak#FBpp0258430
OG2939	Droere#FBpp0369620, Dromel#FBpp0111995, Drosim#FBpp0322335, Droyak#FBpp0359584
OG293	Droana#FBpp0116189, Droere#FBpp0141541, Drogri#FBpp0154232, Dromel#FBpp0072228, Dromoj#FBpp0169214, Droper#FBpp0174340, Dropse#FBpp0275917, Drosec#FBpp0193365, Drosim#FBpp0210288, Drovir#FBpp0235663, Drowil#FBpp0250566, Droyak#FBpp0259442
OG2940	Droere#FBpp0371580, Dromel#FBpp0297524, Drosim#FBpp0317162, Droyak#FBpp0361234
OG294	Droere#FBpp0129316, Dromel#FBpp0088126, Drosec#FBpp0202294, Drosim#FBpp0208675, Droyak#FBpp0269223
OG2950	Droere#FBpp0129739, Dromel#FBpp0307576, Drosec#FBpp0207969, Drosim#FBpp0219408, Droyak#FBpp0255370
OG2961	Droana#FBpp0126655, Droere#FBpp0131728, Drogri#FBpp0148721, Dromel#FBpp0078160, Dromoj#FBpp0383851, Droper#FBpp0187414, Dropse#FBpp0331272, Drosec#FBpp0203570, Drosim#FBpp0323207, Drovir#FBpp0393235, Drowil#FBpp0374014, Droyak#FBpp0364405
OG2970	Droere#FBpp0140368, Dromel#FBpp0088517, Drosec#FBpp0203300, Drosim#FBpp0209718, Droyak#FBpp0256909
OG2972	Droana#FBpp0116678, Droere#FBpp0138982, Drogri#FBpp0153714, Dromel#FBpp0086665, Dromoj#FBpp0168310, Droper#FBpp0174229, Dropse#FBpp0278660, Drosec#FBpp0202999, Drosim#FBpp0317288, Drovir#FBpp0234485, Drowil#FBpp0249922, Droyak#FBpp0258577
OG2976	Droere#FBpp0367828, Dromel#FBpp0293781, Drosim#FBpp0323311, Droyak#FBpp0355769
OG2982	Droana#FBpp0116993, Droere#FBpp0129359, Drogri#FBpp0154054, Dromel#FBpp0085476, Dromoj#FBpp0169456, Droper#FBpp0175096, Dropse#FBpp0277154, Drosec#FBpp0202339, Drosim#FBpp0208715, Drovir#FBpp0234608, Drowil#FBpp0252289, Droyak#FBpp0269619
OG2983	Droere#FBpp0139705, Dromel#FBpp0080697, Drosec#FBpp0198803, Drosim#FBpp0222586, Droyak#FBpp0258242
OG2984	Droere#FBpp0371257, Dromel#FBpp0080698, Drosim#FBpp0325996, Droyak#FBpp0355514
OG298	Droana#FBpp0115272, Droere#FBpp0141144, Drogri#FBpp0156888, Dromel#FBpp0087117, Dromoj#FBpp0168168, Droper#FBpp0175373, Dropse#FBpp0277449, Drosec#FBpp0201854, Drosim#FBpp0213642, Drowil#FBpp0251262, Droyak#FBpp0258476
OG2991	Droana#FBpp0120364, Droere#FBpp0139536, Dromel#FBpp0288461, Drosec#FBpp0207293, Drosim#FBpp0218794, Droyak#FBpp0271431
OG2992	Droana#FBpp0128458, Droere#FBpp0134051, Dromel#FBpp0075822, Droper#FBpp0185619, Dropse#FBpp0281398, Drosec#FBpp0206751, Drosim#FBpp0315519, Drowil#FBpp0246314, Droyak#FBpp0266823
OG29	Droana#FBpp0116884, Droere#FBpp0138927, Drogri#FBpp0156586, Dromel#FBpp0086785, Dromoj#FBpp0169824, Droper#FBpp0175792, Dropse#FBpp0276175, Drosec#FBpp0202945, Drosim#FBpp0213814, Drovir#FBpp0235465, Drowil#FBpp0248150, Droyak#FBpp0257552
OG3003	Droana#FBpp0115040, Droere#FBpp0138576, Dromel#FBpp0071931, Droper#FBpp0181667, Dropse#FBpp0277975, Drosec#FBpp0197019, Drosim#FBpp0223448, Drowil#FBpp0252198, Droyak#FBpp0256576
OG3006	Droana#FBpp0125015, Droere#FBpp0138547, Dromel#FBpp0072154, Drosim#FBpp0316930, Droyak#FBpp0354495
OG3014	Droere#FBpp0141154, Dromel#FBpp0087127, Drosec#FBpp0201863, Drosim#FBpp0224261, Droyak#FBpp0258486
OG3019	Droana#FBpp0116866, Droere#FBpp0129285, Drogri#FBpp0153720, Dromel#FBpp0088054, Dromoj#FBpp0169620, Droper#FBpp0184222, Dropse#FBpp0278282, Drosec#FBpp0202262, Drosim#FBpp0327930, Drovir#FBpp0234492, Drowil#FBpp0248809, Droyak#FBpp0268925
OG3031	Drogri#FBpp0147884, Dromoj#FBpp0171538, Droper#FBpp0177649, Dropse#FBpp0336678, Drovir#FBpp0224925, Drowil#FBpp0251759
OG3042	Droana#FBpp0116342, Droere#FBpp0141781, Dromel#FBpp0089406, Droper#FBpp0175236, Dropse#FBpp0277306, Drosec#FBpp0202385, Drosim#FBpp0318710, Drowil#FBpp0250911, Droyak#FBpp0264096
OG3044	Droana#FBpp0342451, Droere#FBpp0134337, Dromel#FBpp0091163, Drosec#FBpp0205792, Drosim#FBpp0210788, Droyak#FBpp0267139
OG3047	Droere#FBpp0143177, Dromel#FBpp0083488, Drosec#FBpp0191902, Drosim#FBpp0217827
OG3049	Dromel#FBpp0090972, Drosec#FBpp0203176, Drosim#FBpp0209597, Droyak#FBpp0256804
OG3050	Droere#FBpp0139154, Dromel#FBpp0090958, Drosec#FBpp0203177, Drosim#FBpp0209598, Droyak#FBpp0256805
OG3054	Droere#FBpp0129331, Dromel#FBpp0305163, Drosec#FBpp0202312, Drosim#FBpp0208690, Droyak#FBpp0269356
OG3064	Droana#FBpp0127694, Droere#FBpp0368446, Drogri#FBpp0150621, Dromel#FBpp0291417, Dromoj#FBpp0163013, Dropse#FBpp0274682, Drosec#FBpp0206171, Drosim#FBpp0325473, Drovir#FBpp0226081, Droyak#FBpp0354684
OG309	Droere#FBpp0143605, Dromel#FBpp0078698, Drosec#FBpp0200016, Drosim#FBpp0221730, Droyak#FBpp0270321
OG30	Droere#FBpp0138742, Drogri#FBpp0156834, Dromel#FBpp0087226, Dromoj#FBpp0167632, Droper#FBpp0181251, Dropse#FBpp0278408, Drosec#FBpp0202760, Drosim#FBpp0320144, Drovir#FBpp0235918, Drowil#FBpp0248837, Droyak#FBpp0257365
OG3119	Dromel#FBpp0300159, Drosec#FBpp0207110, Drosim#FBpp0323459, Droyak#FBpp0268103
OG3136	Droana#FBpp0116519, Droere#FBpp0140855, Drogri#FBpp0153733, Dromel#FBpp0086401, Dromoj#FBpp0169632, Droper#FBpp0174317, Dropse#FBpp0275888, Drosec#FBpp0201576, Drosim#FBpp0223977, Drovir#FBpp0234504, Drowil#FBpp0379269, Droyak#FBpp0259116
OG3137	Droana#FBpp0116181, Droere#FBpp0139359, Drogri#FBpp0155281, Dromel#FBpp0071477, Dromoj#FBpp0167768, Droper#FBpp0174296, Dropse#FBpp0275864, Drosec#FBpp0197237, Drosim#FBpp0223637, Drovir#FBpp0234762, Drowil#FBpp0252393, Droyak#FBpp0258763
OG3140	Droana#FBpp0342758, Droere#FBpp0136975, Drogri#FBpp0146733, Dromel#FBpp0073361, Dromoj#FBpp0384085, Droper#FBpp0190847, Dropse#FBpp0273512, Drosec#FBpp0194570, Drosim#FBpp0316400, Drovir#FBpp0231025, Drowil#FBpp0245440, Droyak#FBpp0260957
OG3141	Drogri#FBpp0153946, Dromoj#FBpp0168434, Droper#FBpp0174873, Dropse#FBpp0276934, Drovir#FBpp0234706, Drowil#FBpp0250062
OG3154	Droana#FBpp0118372, Droere#FBpp0143332, Drogri#FBpp0145314, Dromel#FBpp0077588, Dromoj#FBpp0163771, Dropse#FBpp0329518, Drosec#FBpp0198291, Drosim#FBpp0221496, Drovir#FBpp0231431, Drowil#FBpp0378790, Droyak#FBpp0262549
OG3155	Droana#FBpp0123068, Droere#FBpp0131871, Drogri#FBpp0147944, Dromel#FBpp0081206, Dromoj#FBpp0173629, Droper#FBpp0188182, Drosec#FBpp0192362, Drosim#FBpp0218266, Drovir#FBpp0228687, Drowil#FBpp0242197, Droyak#FBpp0255219
OG3158	Droana#FBpp0341827, Droere#FBpp0369001, Drogri#FBpp0157025, Dromel#FBpp0086831, Drosim#FBpp0328511, Drovir#FBpp0393099, Droyak#FBpp0364179
OG3159	Droana#FBpp0119587, Droere#FBpp0131882, Drogri#FBpp0147945, Dromel#FBpp0081207, Dromoj#FBpp0173630, Droper#FBpp0188185, Dropse#FBpp0281933, Drosec#FBpp0192363, Drosim#FBpp0218267, Drovir#FBpp0228688, Drowil#FBpp0242198, Droyak#FBpp0255220
OG3162	Droere#FBpp0142342, Dromel#FBpp0079979, Drosec#FBpp0191525, Drosim#FBpp0222253, Droyak#FBpp0263610
OG3163	Droana#FBpp0116804, Droere#FBpp0141511, Drogri#FBpp0154801, Dromel#FBpp0072200, Dromoj#FBpp0168122, Droper#FBpp0184208, Dropse#FBpp0275801, Drosec#FBpp0193336, Drosim#FBpp0210259, Drovir#FBpp0392439, Drowil#FBpp0380054, Droyak#FBpp0259414
OG3164	Droana#FBpp0344878, Droere#FBpp0368455, Dromel#FBpp0076311, Dromoj#FBpp0386194, Droper#FBpp0180155, Dropse#FBpp0336683, Drosim#FBpp0212535, Drovir#FBpp0400475, Drowil#FBpp0375413, Droyak#FBpp0363726
OG3173	Droere#FBpp0140827, Dromel#FBpp0086326, Drosec#FBpp0201546, Drosim#FBpp0223952, Droyak#FBpp0259086
OG3184	Droere#FBpp0141198, Dromel#FBpp0087248, Drosec#FBpp0201911, Drosim#FBpp0317534, Droyak#FBpp0258536
OG3193	Droere#FBpp0138426, Dromel#FBpp0072325, Drosec#FBpp0193259, Drosim#FBpp0223312, Droyak#FBpp0256414
OG319	Droere#FBpp0135692, Dromel#FBpp0300785, Drosec#FBpp0207506, Drosim#FBpp0316514, Droyak#FBpp0269546
OG3212	Droana#FBpp0348482, Droere#FBpp0143769, Dromel#FBpp0087452, Droper#FBpp0174591, Dropse#FBpp0276638, Drosec#FBpp0202019, Drosim#FBpp0224401, Drowil#FBpp0247160, Droyak#FBpp0266698
OG3242	Droana#FBpp0119988, Droere#FBpp0129996, Drogri#FBpp0153358, Dromel#FBpp0084329, Dromoj#FBpp0173903, Droper#FBpp0185922, Dropse#FBpp0281698, Drosec#FBpp0191771, Drosim#FBpp0219660, Drovir#FBpp0238320, Drowil#FBpp0243598, Droyak#FBpp0268654
OG3243	Droana#FBpp0119991, Droere#FBpp0130000, Drogri#FBpp0153362, Dromel#FBpp0084332, Dromoj#FBpp0173907, Droper#FBpp0185926, Dropse#FBpp0281702, Drosec#FBpp0191774, Drosim#FBpp0219663, Drovir#FBpp0238323, Drowil#FBpp0243601, Droyak#FBpp0268657
OG3244	Droana#FBpp0119993, Droere#FBpp0130004, Drogri#FBpp0153364, Dromel#FBpp0084334, Dromoj#FBpp0173909, Droper#FBpp0185929, Dropse#FBpp0281704, Drosec#FBpp0191776, Drosim#FBpp0219665, Drovir#FBpp0238326, Drowil#FBpp0243602, Droyak#FBpp0353582
OG3245	Droana#FBpp0119994, Droere#FBpp0130005, Drogri#FBpp0153365, Dromel#FBpp0084335, Dromoj#FBpp0381194, Droper#FBpp0185930, Dropse#FBpp0281705, Drosec#FBpp0191778, Drosim#FBpp0219666, Drovir#FBpp0238327, Drowil#FBpp0243603, Droyak#FBpp0268660
OG3247	Droana#FBpp0344884, Droere#FBpp0130753, Drogri#FBpp0152054, Dromel#FBpp0084355, Dromoj#FBpp0172127, Droper#FBpp0186128, Dropse#FBpp0284275, Drosec#FBpp0191683, Drosim#FBpp0216559, Drovir#FBpp0237740, Drowil#FBpp0241952, Droyak#FBpp0255662
OG3248	Droana#FBpp0125714, Droere#FBpp0136685, Dromel#FBpp0074362, Droper#FBpp0191155, Dropse#FBpp0272230, Drosec#FBpp0204308, Drosim#FBpp0223068, Drovir#FBpp0233412, Drowil#FBpp0378533
OG3250	Droere#FBpp0365011, Dromel#FBpp0084328, Drosec#FBpp0191770, Drosim#FBpp0219659, Droyak#FBpp0362280
OG3252	Droana#FBpp0127807, Droere#FBpp0134240, Drogri#FBpp0148662, Dromel#FBpp0075439, Dromoj#FBpp0160715, Droper#FBpp0188661, Dropse#FBpp0274742, Drosec#FBpp0206955, Drosim#FBpp0212902, Drovir#FBpp0228110, Drowil#FBpp0239675, Droyak#FBpp0267035
OG3255	Droana#FBpp0124455, Droere#FBpp0131248, Drogri#FBpp0146494, Dromel#FBpp0070224, Dromoj#FBpp0165434, Droper#FBpp0178489, Dropse#FBpp0273431, Drosec#FBpp0200455, Drosim#FBpp0214826, Drovir#FBpp0230326, Drowil#FBpp0245828, Droyak#FBpp0261541
OG3256	Droana#FBpp0128106, Droere#FBpp0133407, Drogri#FBpp0150384, Dromel#FBpp0072767, Droper#FBpp0188759, Dropse#FBpp0275538, Drosec#FBpp0195963, Drosim#FBpp0212084, Drovir#FBpp0227846, Drowil#FBpp0241782, Droyak#FBpp0265327
OG3269	Droana#FBpp0343035, Dromel#FBpp0088896, Dromoj#FBpp0380191, Drovir#FBpp0397602, Drowil#FBpp0375589
OG326	Droere#FBpp0141975, Dromel#FBpp0087673, Drosec#FBpp0202589, Droyak#FBpp0264277
OG3271	Droana#FBpp0345238, Dromel#FBpp0088899, Dromoj#FBpp0388597, Dropse#FBpp0301857, Drosim#FBpp0325363, Drovir#FBpp0390886, Drowil#FBpp0374579
OG3273	Dromel#FBpp0306045, Dromoj#FBpp0389840, Dropse#FBpp0335690, Drosim#FBpp0328442, Drowil#FBpp0374675
OG3275	Droana#FBpp0348771, Dromoj#FBpp0384149, Dropse#FBpp0301859, Drovir#FBpp0401021, Drowil#FBpp0377791
OG3276	Droere#FBpp0373137, Drogri#FBpp0152764, Dromel#FBpp0089270, Dropse#FBpp0284845, Drosec#FBpp0205693, Drowil#FBpp0242940
OG3277	Droana#FBpp0350601, Dromel#FBpp0089024, Dromoj#FBpp0382135, Dropse#FBpp0340715, Drosim#FBpp0320607, Drovir#FBpp0390834, Drowil#FBpp0374984
OG327	Dromel#FBpp0087674, Drosec#FBpp0202590, Drosim#FBpp0319833, Droyak#FBpp0264278
OG3286	Droana#FBpp0120280, Droere#FBpp0371062, Drogri#FBpp0153471, Dromel#FBpp0081780, Dromoj#FBpp0173077, Droper#FBpp0186037, Dropse#FBpp0284205, Drosec#FBpp0207625, Drosim#FBpp0325963, Drovir#FBpp0224990, Drowil#FBpp0242532, Droyak#FBpp0269676
OG3290	Droana#FBpp0122092, Droere#FBpp0135560, Drogri#FBpp0151308, Dromel#FBpp0082342, Dromoj#FBpp0171948, Droper#FBpp0187430, Dropse#FBpp0283929, Drosec#FBpp0207375, Drosim#FBpp0321502, Drovir#FBpp0239086, Drowil#FBpp0251627, Droyak#FBpp0269416
OG3301	Droana#FBpp0121532, Droere#FBpp0143352, Drogri#FBpp0148090, Dromel#FBpp0081323, Dromoj#FBpp0174084, Droper#FBpp0187535, Dropse#FBpp0284030, Drosec#FBpp0205198, Drosim#FBpp0216937, Drovir#FBpp0238928, Droyak#FBpp0270875
